trade_date;maturity_date;maturity;strike;forward;log_moneyness;implied_vol;ssvi_implied_vol;ticker
2026-04-27;2026-06-05;0.1068493150684931;220.0;272.0220996748705;-0.21225576544780145;0.3845405868837237;0.30286468375786146;AAPL
2026-04-27;2026-06-05;0.1068493150684931;225.0;272.0220996748705;-0.18978290959574282;0.3663634090368449;0.2998511756320307;AAPL
2026-04-27;2026-06-05;0.1068493150684931;230.0;272.0220996748705;-0.16780400287696753;0.3518206236782669;0.29693488930791023;AAPL
2026-04-27;2026-06-05;0.1068493150684931;235.0;272.0220996748705;-0.14629779765600393;0.3371295717954635;0.2941161495309975;AAPL
2026-04-27;2026-06-05;0.1068493150684931;240.0;272.0220996748705;-0.12524438845817168;0.3242688291760384;0.291395380980279;AAPL
2026-04-27;2026-06-05;0.1068493150684931;245.0;272.0220996748705;-0.10462510125543596;0.3163834342725575;0.28877307432110083;AAPL
2026-04-27;2026-06-05;0.1068493150684931;250.0;272.0220996748705;-0.08442239393791649;0.3070148525862842;0.2862497511873482;AAPL
2026-04-27;2026-06-05;0.1068493150684931;255.0;272.0220996748705;-0.06461976664173674;0.2950615905020683;0.28382592837335635;AAPL
2026-04-27;2026-06-05;0.1068493150684931;260.0;272.0220996748705;-0.045201680784635254;0.2958085855633169;0.28150208165964297;AAPL
2026-04-27;2026-06-05;0.1068493150684931;265.0;272.0220996748705;-0.026153485813940745;0.2819253254672736;0.2792786098334101;AAPL
2026-04-27;2026-06-05;0.1068493150684931;270.0;272.0220996748705;-0.007461352801788169;0.2763259172453433;0.2771557995855106;AAPL
2026-04-27;2026-06-05;0.1068493150684931;275.0;272.0220996748705;0.010887785866408392;0.2670511010971292;0.2751337920600943;AAPL
2026-04-27;2026-06-05;0.1068493150684931;280.0;272.0220996748705;0.028906291369086623;0.2643196070378869;0.27321255189142535;AAPL
2026-04-27;2026-06-05;0.1068493150684931;285.0;272.0220996748705;0.046605868468487674;0.2594235707365349;0.2713918395757882;AAPL
2026-04-27;2026-06-05;0.1068493150684931;290.0;272.0220996748705;0.06399761118035678;0.2614247590317279;0.269671187988989;AAPL
2026-04-27;2026-06-05;0.1068493150684931;295.0;272.0220996748705;0.08109204453965682;0.2603289278566986;0.26804988376954386;AAPL
2026-04-27;2026-06-05;0.1068493150684931;300.0;272.0220996748705;0.09789916285603818;0.2625929353298843;0.26652695414664695;AAPL
2026-04-27;2026-06-05;0.1068493150684931;305.0;272.0220996748705;0.11442846480724866;0.2613589704182148;0.2651011596076888;AAPL
2026-04-27;2026-06-05;0.1068493150684931;310.0;272.0220996748705;0.1306889856790291;0.2642241651195287;0.26377099258418985;AAPL
2026-04-27;2026-06-05;0.1068493150684931;325.0;272.0220996748705;0.1779418705295746;0.2734074509034156;0.26033529700911934;AAPL
2026-04-27;2026-06-05;0.1068493150684931;335.0;272.0220996748705;0.20824722002490342;0.2869484313952923;0.25848408490366714;AAPL
2026-04-27;2026-06-05;0.1068493150684931;340.0;272.0220996748705;0.2230623058100442;0.295808660069108;0.2576822664254299;AAPL
2026-04-27;2026-06-05;0.1068493150684931;345.0;272.0220996748705;0.2376611052311968;0.299650178656578;0.25695904662436986;AAPL
2026-04-27;2026-06-18;0.1424657534246575;130.0;272.3435586473979;-0.7395299020843066;0.7877692063989641;0.6495647870973942;AAPL
2026-04-27;2026-06-18;0.1424657534246575;150.0;272.3435586473979;-0.5964290584436333;0.6277641457791329;0.5924810030627428;AAPL
2026-04-27;2026-06-18;0.1424657534246575;155.0;272.3435586473979;-0.5636392356206423;0.546513494457245;0.5786373058272308;AAPL
2026-04-27;2026-06-18;0.1424657534246575;160.0;272.3435586473979;-0.5318905373060621;0.5448564856638908;0.5649242660416942;AAPL
2026-04-27;2026-06-18;0.1424657534246575;165.0;272.3435586473979;-0.5011188786393084;0.5240353953151702;0.5513239328493549;AAPL
2026-04-27;2026-06-18;0.1424657534246575;170.0;272.3435586473979;-0.4712659154896272;0.512169305006504;0.5378193471306693;AAPL
2026-04-27;2026-06-18;0.1424657534246575;175.0;272.3435586473979;-0.4422783786163749;0.4943117570033073;0.5243944371066668;AAPL
2026-04-27;2026-06-18;0.1424657534246575;180.0;272.3435586473979;-0.4141075016496786;0.4792365532617569;0.5110339488996588;AAPL
2026-04-27;2026-06-18;0.1424657534246575;185.0;272.3435586473979;-0.38670852746156414;0.4669639593570233;0.49772341665249464;AAPL
2026-04-27;2026-06-18;0.1424657534246575;190.0;272.3435586473979;-0.36004028037940283;0.4528299127682447;0.48444918068456694;AAPL
2026-04-27;2026-06-18;0.1424657534246575;195.0;272.3435586473979;-0.33406479397614214;0.4325911596825123;0.4711984675276919;AAPL
2026-04-27;2026-06-18;0.1424657534246575;200.0;272.3435586473979;-0.3087469859918523;0.4249894828314184;0.457959553386736;AAPL
2026-04-27;2026-06-18;0.1424657534246575;205.0;272.3435586473979;-0.28405437340148076;0.4132408136494755;0.4447220439035963;AAPL
2026-04-27;2026-06-18;0.1424657534246575;210.0;272.3435586473979;-0.25995682182242025;0.3985896968706846;0.4314773200653248;AAPL
2026-04-27;2026-06-18;0.1424657534246575;215.0;272.3435586473979;-0.23642632441222616;0.3859135796015262;0.4182192257695966;AAPL
2026-04-27;2026-06-18;0.1424657534246575;220.0;272.3435586473979;-0.21343680618752742;0.3728458598945141;0.4049451116572325;AAPL
2026-04-27;2026-06-18;0.1424657534246575;225.0;272.3435586473979;-0.1909639503354688;0.3610523382263481;0.3916574093644494;AAPL
2026-04-27;2026-06-18;0.1424657534246575;230.0;272.3435586473979;-0.1689850436166936;0.3483191495212316;0.3783660001808524;AAPL
2026-04-27;2026-06-18;0.1424657534246575;235.0;272.3435586473979;-0.14747883839573;0.3363326578541994;0.36509177411108845;AAPL
2026-04-27;2026-06-18;0.1424657534246575;240.0;272.3435586473979;-0.12642542919789765;0.3253008833939135;0.3518719578636174;AAPL
2026-04-27;2026-06-18;0.1424657534246575;245.0;272.3435586473979;-0.10580614199516197;0.3151142281217127;0.33876800781308947;AAPL
2026-04-27;2026-06-18;0.1424657534246575;250.0;272.3435586473979;-0.08560343467764252;0.305533751965642;0.3258770174173911;AAPL
2026-04-27;2026-06-18;0.1424657534246575;255.0;272.3435586473979;-0.06580080738146281;0.2959949990525693;0.31334734496563227;AAPL
2026-04-27;2026-06-18;0.1424657534246575;260.0;272.3435586473979;-0.04638272152436122;0.286890093360886;0.3013976588902936;AAPL
2026-04-27;2026-06-18;0.1424657534246575;265.0;272.3435586473979;-0.027334526553666746;0.2816766996424794;0.2903341055972364;AAPL
2026-04-27;2026-06-18;0.1424657534246575;270.0;272.3435586473979;-0.008642393541514198;0.2765320002634376;0.2805510645134817;AAPL
2026-04-27;2026-06-18;0.1424657534246575;275.0;272.3435586473979;0.009706745126682228;0.2689657509159967;0.2724902849231244;AAPL
2026-04-27;2026-06-18;0.1424657534246575;280.0;272.3435586473979;0.027725250629360654;0.2645580255693048;0.2665392719500772;AAPL
2026-04-27;2026-06-18;0.1424657534246575;285.0;272.3435586473979;0.04542482772876146;0.2628212955795079;0.2628967922143549;AAPL
2026-04-27;2026-06-18;0.1424657534246575;290.0;272.3435586473979;0.06281657044063076;0.2613061085594519;0.2614927128180877;AAPL
2026-04-27;2026-06-18;0.1424657534246575;295.0;272.3435586473979;0.07991100379993077;0.2611188755064979;0.2620274795343559;AAPL
2026-04-27;2026-06-18;0.1424657534246575;300.0;272.3435586473979;0.0967181221163121;0.259327868047908;0.26409305128900823;AAPL
2026-04-27;2026-06-18;0.1424657534246575;305.0;272.3435586473979;0.11324742406752257;0.2592340652569532;0.26728620216639193;AAPL
2026-04-27;2026-06-18;0.1424657534246575;310.0;272.3435586473979;0.12950794493930298;0.2615164756605327;0.2712684972123539;AAPL
2026-04-27;2026-06-18;0.1424657534246575;315.0;272.3435586473979;0.145508286285744;0.2633257742908298;0.27578035540351736;AAPL
2026-04-27;2026-06-18;0.1424657534246575;320.0;272.3435586473979;0.16125664325388328;0.2656052044627666;0.280632206161684;AAPL
2026-04-27;2026-06-18;0.1424657534246575;325.0;272.3435586473979;0.17676082978984844;0.267810873901546;0.2856891007300841;AAPL
2026-04-27;2026-06-18;0.1424657534246575;330.0;272.3435586473979;0.19202830192063697;0.2720043578460216;0.2908561810226449;AAPL
2026-04-27;2026-06-18;0.1424657534246575;335.0;272.3435586473979;0.2070661792851774;0.2736661350100041;0.296067185053862;AAPL
2026-04-27;2026-06-18;0.1424657534246575;340.0;272.3435586473979;0.2218812650703181;0.2765206008774042;0.30127601164053786;AAPL
2026-04-27;2026-06-18;0.1424657534246575;345.0;272.3435586473979;0.23648006449147072;0.2796611689825058;0.3064507356965978;AAPL
2026-04-27;2026-06-18;0.1424657534246575;350.0;272.3435586473979;0.2508688019435704;0.281628121866703;0.3115694200202919;AAPL
2026-04-27;2026-06-18;0.1424657534246575;355.0;272.3435586473979;0.26505343693552674;0.2874288447360992;0.3166171936454582;AAPL
2026-04-27;2026-06-18;0.1424657534246575;360.0;272.3435586473979;0.2790396789102667;0.290804851140976;0.32158420871999266;AAPL
2026-04-27;2026-06-18;0.1424657534246575;370.0;272.3435586473979;0.3064386530983812;0.3094503723905086;0.3312534877315072;AAPL
2026-04-27;2026-06-18;0.1424657534246575;380.0;272.3435586473979;0.3331069001805425;0.3293499751152992;0.34055385487956835;AAPL
2026-04-27;2026-06-18;0.1424657534246575;400.0;272.3435586473979;0.38440019456809305;0.3644964429242611;0.35805498318752066;AAPL
2026-04-27;2026-06-18;0.1424657534246575;410.0;272.3435586473979;0.4090928071584645;0.3851530244863033;0.36628184615604054;AAPL
2026-04-27;2026-07-17;0.2219178082191781;135.0;273.06202901420545;-0.7044242034439252;0.60026018399477;0.543011633703334;AAPL
2026-04-27;2026-07-17;0.2219178082191781;140.0;273.06202901420545;-0.6680565592730503;0.5773398184769154;0.5312932698345113;AAPL
2026-04-27;2026-07-17;0.2219178082191781;145.0;273.06202901420545;-0.6329652394617803;0.5084452075457572;0.5197479131849508;AAPL
2026-04-27;2026-07-17;0.2219178082191781;150.0;273.06202901420545;-0.5990636877860989;0.4948851535713672;0.5083584521143144;AAPL
2026-04-27;2026-07-17;0.2219178082191781;155.0;273.06202901420545;-0.566273864963108;0.4881581747074126;0.49710916750467843;AAPL
2026-04-27;2026-07-17;0.2219178082191781;160.0;273.06202901420545;-0.5345251666485278;0.4772725806092024;0.4859855777936298;AAPL
2026-04-27;2026-07-17;0.2219178082191781;165.0;273.06202901420545;-0.503753507981774;0.4620191590154172;0.47497431790555084;AAPL
2026-04-27;2026-07-17;0.2219178082191781;170.0;273.06202901420545;-0.4739005448320929;0.451782659368992;0.4640630499734363;AAPL
2026-04-27;2026-07-17;0.2219178082191781;175.0;273.06202901420545;-0.44491300795884065;0.4413870153528452;0.45324040553778683;AAPL
2026-04-27;2026-07-17;0.2219178082191781;180.0;273.06202901420545;-0.41674213099214424;0.4274252261530161;0.44249596081756537;AAPL
2026-04-27;2026-07-17;0.2219178082191781;185.0;273.06202901420545;-0.38934315680402987;0.4110771654768587;0.4318202488467967;AAPL
2026-04-27;2026-07-17;0.2219178082191781;190.0;273.06202901420545;-0.3626749097218684;0.4059130200863481;0.4212048149726992;AAPL
2026-04-27;2026-07-17;0.2219178082191781;195.0;273.06202901420545;-0.3366994233186078;0.3953990608739853;0.4106423256921799;AAPL
2026-04-27;2026-07-17;0.2219178082191781;200.0;273.06202901420545;-0.31138161533431796;0.3839430504393577;0.40012674542779725;AAPL
2026-04-27;2026-07-17;0.2219178082191781;205.0;273.06202901420545;-0.2866890027439464;0.3737125112562179;0.38965360209890826;AAPL
2026-04-27;2026-07-17;0.2219178082191781;210.0;273.06202901420545;-0.26259145116488597;0.3645243080901205;0.3792203708685029;AAPL
2026-04-27;2026-07-17;0.2219178082191781;215.0;273.06202901420545;-0.23906095375469189;0.3533205742640495;0.3688270170437899;AAPL
2026-04-27;2026-07-17;0.2219178082191781;220.0;273.06202901420545;-0.21607143552999306;0.3431290016096382;0.3584767546846439;AAPL
2026-04-27;2026-07-17;0.2219178082191781;225.0;273.06202901420545;-0.1935985796779345;0.3333603238253295;0.3481770977927909;AAPL
2026-04-27;2026-07-17;0.2219178082191781;230.0;273.06202901420545;-0.1716196729591593;0.3239874208031744;0.3379413059515601;AAPL
2026-04-27;2026-07-17;0.2219178082191781;235.0;273.06202901420545;-0.15011346773819564;0.3152532559278458;0.3277903533964204;AAPL
2026-04-27;2026-07-17;0.2219178082191781;240.0;273.06202901420545;-0.12906005854036334;0.3051624896087498;0.31775557094643414;AAPL
2026-04-27;2026-07-17;0.2219178082191781;245.0;273.06202901420545;-0.1084407713376277;0.2976751046411544;0.3078821014959313;AAPL
2026-04-27;2026-07-17;0.2219178082191781;250.0;273.06202901420545;-0.08823806402010817;0.2898476007373332;0.2982332220293436;AAPL
2026-04-27;2026-07-17;0.2219178082191781;255.0;273.06202901420545;-0.0684354367239285;0.2812250455370247;0.2888953220071527;AAPL
2026-04-27;2026-07-17;0.2219178082191781;260.0;273.06202901420545;-0.04901735086682685;0.2757728980111406;0.2799827353420116;AAPL
2026-04-27;2026-07-17;0.2219178082191781;265.0;273.06202901420545;-0.02996915589613241;0.2698797507079242;0.27164053966901686;AAPL
2026-04-27;2026-07-17;0.2219178082191781;270.0;273.06202901420545;-0.011277022883979899;0.2647046902190223;0.2640419305237615;AAPL
2026-04-27;2026-07-17;0.2219178082191781;275.0;273.06202901420545;0.007072115784216597;0.259836817106694;0.25737568877667943;AAPL
2026-04-27;2026-07-17;0.2219178082191781;280.0;273.06202901420545;0.025090621286894984;0.2573713459744602;0.25182068609814195;AAPL
2026-04-27;2026-07-17;0.2219178082191781;285.0;273.06202901420545;0.04279019838629597;0.2536520913901329;0.24751055728586566;AAPL
2026-04-27;2026-07-17;0.2219178082191781;290.0;273.06202901420545;0.060181941098165014;0.2514139001735522;0.24450089568217448;AAPL
2026-04-27;2026-07-17;0.2219178082191781;295.0;273.06202901420545;0.0772763744574652;0.2489748040913567;0.2427552216853698;AAPL
2026-04-27;2026-07-17;0.2219178082191781;300.0;273.06202901420545;0.09408349277384649;0.2481179502411782;0.24215724956515933;AAPL
2026-04-27;2026-07-17;0.2219178082191781;305.0;273.06202901420545;0.11061279472505692;0.2479502749583795;0.24254162905770507;AAPL
2026-04-27;2026-07-17;0.2219178082191781;310.0;273.06202901420545;0.1268733155968373;0.2479812321145683;0.2437275029935249;AAPL
2026-04-27;2026-07-17;0.2219178082191781;315.0;273.06202901420545;0.1428736569432785;0.2469713806224316;0.24554335697047283;AAPL
2026-04-27;2026-07-17;0.2219178082191781;320.0;273.06202901420545;0.15862201391141753;0.2488699371904283;0.2478401678849122;AAPL
2026-04-27;2026-07-17;0.2219178082191781;325.0;273.06202901420545;0.17412620044738283;0.2500299923573583;0.2504953916859302;AAPL
2026-04-27;2026-07-17;0.2219178082191781;330.0;273.06202901420545;0.18939367257817133;0.2517211993088125;0.2534116628553359;AAPL
2026-04-27;2026-07-17;0.2219178082191781;335.0;273.06202901420545;0.20443154994271173;0.2526853042452335;0.25651322595325127;AAPL
2026-04-27;2026-07-17;0.2219178082191781;340.0;273.06202901420545;0.2192466357278524;0.2554025304454863;0.25974186479369427;AAPL
2026-04-27;2026-07-17;0.2219178082191781;345.0;273.06202901420545;0.23384543514900516;0.2575970240156054;0.26305315670822643;AAPL
2026-04-27;2026-07-17;0.2219178082191781;350.0;273.06202901420545;0.24823417260110464;0.2598208728674054;0.266413338912248;AAPL
2026-04-27;2026-07-17;0.2219178082191781;355.0;273.06202901420545;0.26241880759306113;0.2613461554221511;0.2697968131142861;AAPL
2026-04-27;2026-07-17;0.2219178082191781;360.0;273.06202901420545;0.2764050495678011;0.2675384807294011;0.27318421075002836;AAPL
2026-04-27;2026-07-17;0.2219178082191781;365.0;273.06202901420545;0.29019837170013696;0.2655244401852489;0.2765609139382268;AAPL
2026-04-27;2026-07-17;0.2219178082191781;370.0;273.06202901420545;0.3038040237559155;0.2720872082856893;0.27991593233358747;AAPL
2026-04-27;2026-07-17;0.2219178082191781;380.0;273.06202901420545;0.3304722708380769;0.274727693521142;0.2865301901176944;AAPL
2026-04-27;2026-07-17;0.2219178082191781;390.0;273.06202901420545;0.3564477572413375;0.2911052584905624;0.2929840172880186;AAPL
2026-04-27;2026-07-17;0.2219178082191781;400.0;273.06202901420545;0.3817655652256273;0.2975580560433864;0.2992554111615982;AAPL
2026-04-27;2026-07-17;0.2219178082191781;410.0;273.06202901420545;0.4064581778159989;0.3068456499347687;0.3053349124826952;AAPL
2026-04-27;2026-08-21;0.3178082191780822;110.0;273.9316730749036;-0.9123983411584318;0.5878504994344713;0.5743499376240276;AAPL
2026-04-27;2026-08-21;0.3178082191780822;115.0;273.9316730749036;-0.8679465785875978;0.6266447707741263;0.5626018495143621;AAPL
2026-04-27;2026-08-21;0.3178082191780822;120.0;273.9316730749036;-0.825386964168802;0.5719479833889007;0.5511299717660291;AAPL
2026-04-27;2026-08-21;0.3178082191780822;125.0;273.9316730749036;-0.7845649696485468;0.5421754692780971;0.5399090558085856;AAPL
2026-04-27;2026-08-21;0.3178082191780822;130.0;273.9316730749036;-0.7453442564952656;0.5168208505544662;0.5289166047991758;AAPL
2026-04-27;2026-08-21;0.3178082191780822;135.0;273.9316730749036;-0.7076039285124185;0.5088236969643831;0.5181324816176669;AAPL
2026-04-27;2026-08-21;0.3178082191780822;140.0;273.9316730749036;-0.6712362843415436;0.4935643149073123;0.5075385912724836;AAPL
2026-04-27;2026-08-21;0.3178082191780822;145.0;273.9316730749036;-0.6361449645302736;0.4829475377032757;0.4971186235843547;AAPL
2026-04-27;2026-08-21;0.3178082191780822;150.0;273.9316730749036;-0.6022434128545923;0.4718127962397337;0.48685784567224627;AAPL
2026-04-27;2026-08-21;0.3178082191780822;155.0;273.9316730749036;-0.5694535900316012;0.4613807933975459;0.4767429365740941;AAPL
2026-04-27;2026-08-21;0.3178082191780822;160.0;273.9316730749036;-0.537704891717021;0.4521194255446196;0.4667618585649389;AAPL
2026-04-27;2026-08-21;0.3178082191780822;165.0;273.9316730749036;-0.5069332330502674;0.4415473518152236;0.4569037615838535;AAPL
2026-04-27;2026-08-21;0.3178082191780822;170.0;273.9316730749036;-0.4770802699005863;0.4335493041556477;0.4471589187993284;AAPL
2026-04-27;2026-08-21;0.3178082191780822;175.0;273.9316730749036;-0.4480927330273338;0.423136076772809;0.4375186928528634;AAPL
2026-04-27;2026-08-21;0.3178082191780822;180.0;273.9316730749036;-0.41992185606063753;0.4136058920257091;0.4279755338291215;AAPL
2026-04-27;2026-08-21;0.3178082191780822;185.0;273.9316730749036;-0.39252288187252315;0.4043784988135098;0.4185230116082033;AAPL
2026-04-27;2026-08-21;0.3178082191780822;190.0;273.9316730749036;-0.36585463479036173;0.3943172367876767;0.40915588706077816;AAPL
2026-04-27;2026-08-21;0.3178082191780822;195.0;273.9316730749036;-0.3398791483871011;0.3854921748472453;0.3998702286508845;AAPL
2026-04-27;2026-08-21;0.3178082191780822;200.0;273.9316730749036;-0.31456134040281125;0.3763334759744107;0.39066358351323993;AAPL
2026-04-27;2026-08-21;0.3178082191780822;205.0;273.9316730749036;-0.28986872781243983;0.3672042068890482;0.38153521505506877;AAPL
2026-04-27;2026-08-21;0.3178082191780822;210.0;273.9316730749036;-0.2657711762333792;0.358729769201383;0.3724864226305407;AAPL
2026-04-27;2026-08-21;0.3178082191780822;215.0;273.9316730749036;-0.24224067882318512;0.3496294083629549;0.3635209627632084;AAPL
2026-04-27;2026-08-21;0.3178082191780822;220.0;273.9316730749036;-0.21925116059848643;0.3426441924271584;0.3546455954075723;AAPL
2026-04-27;2026-08-21;0.3178082191780822;225.0;273.9316730749036;-0.19677830474642774;0.3341608140445649;0.34587078200050275;AAPL
2026-04-27;2026-08-21;0.3178082191780822;230.0;273.9316730749036;-0.17479939802765251;0.325875583813317;0.33721156277565;AAPL
2026-04-27;2026-08-21;0.3178082191780822;235.0;273.9316730749036;-0.153293192806689;0.3189823452765941;0.32868863557915334;AAPL
2026-04-27;2026-08-21;0.3178082191780822;240.0;273.9316730749036;-0.13223978360885666;0.3110690107014626;0.32032964114949614;AAPL
2026-04-27;2026-08-21;0.3178082191780822;245.0;273.9316730749036;-0.1116204964061209;0.3047746869662404;0.3121706205576385;AAPL
2026-04-27;2026-08-21;0.3178082191780822;250.0;273.9316730749036;-0.09141778908860149;0.2979563267495408;0.30425753478118356;AAPL
2026-04-27;2026-08-21;0.3178082191780822;255.0;273.9316730749036;-0.0716151617924218;0.2923128483521938;0.2966476072547516;AAPL
2026-04-27;2026-08-21;0.3178082191780822;260.0;273.9316730749036;-0.052197075935320254;0.2865002976884656;0.28941005745798004;AAPL
2026-04-27;2026-08-21;0.3178082191780822;265.0;273.9316730749036;-0.03314888096462569;0.2815929923862145;0.2826255567119979;AAPL
2026-04-27;2026-08-21;0.3178082191780822;270.0;273.9316730749036;-0.014456747952473174;0.2768896839399077;0.2763835455020143;AAPL
2026-04-27;2026-08-21;0.3178082191780822;275.0;273.9316730749036;0.0038923907157233308;0.2719167390357256;0.2707766006811229;AAPL
2026-04-27;2026-08-21;0.3178082191780822;280.0;273.9316730749036;0.021910896218401723;0.2674717607934996;0.26589159958660363;AAPL
2026-04-27;2026-08-21;0.3178082191780822;285.0;273.9316730749036;0.03961047331780251;0.2645802096685953;0.2617986343851359;AAPL
2026-04-27;2026-08-21;0.3178082191780822;290.0;273.9316730749036;0.057002216029671766;0.2608003632496818;0.25854014242749596;AAPL
2026-04-27;2026-08-21;0.3178082191780822;295.0;273.9316730749036;0.07409664938897195;0.2583902126673161;0.25612358860369167;AAPL
2026-04-27;2026-08-21;0.3178082191780822;300.0;273.9316730749036;0.09090376770535306;0.2567973906129672;0.2545202990757757;AAPL
2026-04-27;2026-08-21;0.3178082191780822;305.0;273.9316730749036;0.1074330696565637;0.2554451477579771;0.2536707762038514;AAPL
2026-04-27;2026-08-21;0.3178082191780822;310.0;273.9316730749036;0.12369359052834407;0.2541870057171062;0.25349438885181935;AAPL
2026-04-27;2026-08-21;0.3178082191780822;315.0;273.9316730749036;0.13969393187478507;0.254079642872177;0.2539002228982752;AAPL
